key,value,eventTime,arrivalTime
1,1,27300000000,27300105000.0
1,1,27835000000,27835105000.0
2,2,25356000000,25356195000.0
2,2,28544000000,28544195000.0
2,2,26076000000,26076195000.0
2,2,27691000000,27691195000.0
2,2,28662000000,28662195000.0
1,1,27760000000,27760100000.0
2,2,27141000000,27141100000.0
2,2,28824000000,28824100000.0
1,1,27186000000,27186100000.0
1,1,25822000000,25822105000.0
1,1,26750000000,26750105000.0
2,2,27612000000,27612105000.0
1,1,25659000000,25659105000.0
1,1,28901000000,28901105000.0
2,2,27120000000,27120115000.0
1,1,26817000000,26817115000.0
1,1,28276000000,28276115000.0
1,1,26400000000,26400115000.0
1,1,26588000000,26588115000.0
1,1,27164000000,27164100000.0
1,1,28180000000,28180100000.0
2,2,27739000000,27739100000.0
2,2,25915000000,25915100000.0
2,2,27908000000,27908100000.0
2,2,28915000000,28915105000.0
2,2,28064000000,28064105000.0
1,1,28551000000,28551105000.0
1,1,26425000000,26425105000.0
1,1,28056000000,28056105000.0
1,1,28506000000,28506220000.0
1,1,26073000000,26073220000.0
1,1,27583000000,27583220000.0
1,1,25786000000,25786220000.0
2,2,28231000000,28231105000.0
1,1,26133000000,26133105000.0
1,1,27734000000,27734105000.0
2,2,27870000000,27870105000.0
2,2,28910000000,28910105000.0
2,2,25278000000,25278100000.0
2,2,28463000000,28463100000.0
1,1,27393000000,27393100000.0
2,2,25625000000,25625100000.0
2,2,26827000000,26827100000.0
1,1,27389000000,27389105000.0
1,1,27300000000,27300105000.0
1,1,27395000000,27395105000.0
1,1,28163000000,28163105000.0
1,1,26636000000,26636105000.0
1,1,27999000000,27999200000.0
2,2,27690000000,27690200000.0
2,2,28879000000,28879200000.0
2,2,26930000000,26930200000.0
2,2,27688000000,27688200000.0
1,1,25691000000,25691260000.0
1,1,28997000000,28997260000.0
2,2,26352000000,26352260000.0
2,2,28408000000,28408260000.0
1,1,28103000000,28103260000.0
1,1,27824000000,27824105000.0
1,1,27087000000,27087105000.0
2,2,25440000000,25440105000.0
2,2,27448000000,27448105000.0
1,1,28608000000,28608105000.0
1,1,26523000000,26523225000.0
2,2,26791000000,26791225000.0
1,1,25985000000,25985225000.0
1,1,26616000000,26616225000.0
1,1,28474000000,28474100000.0
2,2,26555000000,26555100000.0
1,1,26275000000,26275100000.0
1,1,29400000000,29400100000.0
1,1,28200000000,28200100000.0
1,1,26557000000,26557210000.0
1,1,28800000000,28800210000.0
1,1,27300000000,27300210000.0
2,2,25035000000,25035210000.0
2,2,27764000000,27764210000.0
2,2,26006000000,26006120000.0
1,1,26484000000,26484120000.0
1,1,27230000000,27230120000.0
1,1,28174000000,28174120000.0
2,2,28532000000,28532120000.0
2,2,26137000000,26137105000.0
2,2,26638000000,26638105000.0
2,2,28474000000,28474105000.0
1,1,27448000000,27448105000.0
2,2,26529000000,26529105000.0
2,2,29118000000,29118100000.0
1,1,26181000000,26181100000.0
1,1,26927000000,26927100000.0
1,1,27942000000,27942100000.0
1,1,25721000000,25721100000.0
1,1,26769000000,26769200000.0
1,1,26575000000,26575200000.0
1,1,27449000000,27449200000.0
1,1,26229000000,26229200000.0
1,1,26138000000,26138200000.0
2,2,27435000000,27435280000.0
1,1,26099000000,26099280000.0
1,1,27437000000,27437280000.0
1,1,25519000000,25519280000.0
1,1,27766000000,27766280000.0
1,1,27656000000,27656160000.0
2,2,26712000000,26712160000.0
1,1,27032000000,27032160000.0
1,1,28400000000,28400160000.0
2,2,27625000000,27625100000.0
1,1,27195000000,27195100000.0
2,2,28346000000,28346100000.0
1,1,28755000000,28755100000.0
2,2,26983000000,26983100000.0
1,1,26584000000,26584195000.0
1,1,28774000000,28774195000.0
1,1,26432000000,26432060000.0
1,1,28290000000,28290060000.0
1,1,26830000000,26830060000.0
1,1,28019000000,28019060000.0
1,1,25699000000,25699115000.0
1,1,26024000000,26024115000.0
2,2,28800000000,28800115000.0
2,2,27400000000,27400115000.0
2,2,28090000000,28090115000.0
2,2,26850000000,26850235000.0
2,2,28279000000,28279235000.0
2,2,29027000000,29027235000.0
2,2,27148000000,27148235000.0
2,2,27254000000,27254235000.0
2,2,28996000000,28996235000.0
1,1,27314000000,27314235000.0
1,1,28282000000,28282235000.0
1,1,28285000000,28285235000.0
1,1,27284000000,27284235000.0
1,1,27693000000,27693235000.0
1,1,28543000000,28543235000.0
1,1,28400000000,28400070000.0
2,2,28959000000,28959070000.0
1,1,25611000000,25611070000.0
1,1,26723000000,26723070000.0
1,1,28347000000,28347070000.0
1,1,27618000000,27618240000.0
1,1,28839000000,28839240000.0
2,2,27215000000,27215240000.0
2,2,28955000000,28955240000.0
1,1,26645000000,26645240000.0
1,1,28200000000,28200240000.0
1,1,28467000000,28467135000.0
1,1,25728000000,25728135000.0
1,1,27195000000,27195135000.0
1,1,27744000000,27744135000.0
1,1,27983000000,27983135000.0
1,1,27215000000,27215135000.0
1,1,27975000000,27975060000.0
2,2,25695000000,25695060000.0
2,2,27194000000,27194060000.0
2,2,27891000000,27891060000.0
2,2,28412000000,28412060000.0
1,1,25537000000,25537060000.0
1,1,28826000000,28826060000.0
1,1,28132000000,28132060000.0
2,2,27537000000,27537060000.0
2,2,28862000000,28862060000.0
1,1,27104000000,27104060000.0
1,1,27950000000,27950060000.0
1,1,28714000000,28714060000.0
2,2,27600000000,27600060000.0
2,2,27646000000,27646060000.0
1,1,26638000000,26638060000.0
2,2,28883000000,28883060000.0
1,1,25884000000,25884060000.0
1,1,26467000000,26467060000.0
2,2,28678000000,28678060000.0
1,1,25751000000,25751060000.0
1,1,28888000000,28888060000.0
2,2,27421000000,27421060000.0
1,1,28744000000,28744060000.0
1,1,26415000000,26415060000.0
1,1,28688000000,28688060000.0
1,1,28540000000,28540060000.0
1,1,27307000000,27307240000.0
1,1,26787000000,26787240000.0
2,2,26564000000,26564240000.0
2,2,29111000000,29111240000.0
1,1,26177000000,26177240000.0
1,1,27344000000,27344240000.0
1,1,28279000000,28279070000.0
2,2,27088000000,27088070000.0
2,2,28762000000,28762070000.0
1,1,26817000000,26817070000.0
1,1,28697000000,28697070000.0
1,1,26597000000,26597070000.0
1,1,27828000000,27828070000.0
1,1,25139000000,25139070000.0
2,2,26700000000,26700070000.0
1,1,28800000000,28800070000.0
1,1,25738000000,25738070000.0
1,1,27867000000,27867200000.0
1,1,26542000000,26542200000.0
2,2,27619000000,27619200000.0
1,1,28403000000,28403200000.0
1,1,25640000000,25640240000.0
1,1,26707000000,26707240000.0
1,1,28342000000,28342240000.0
1,1,27691000000,27691240000.0
1,1,28912000000,28912240000.0
1,1,26397000000,26397240000.0
1,1,27368000000,27368075000.0
1,1,28307000000,28307075000.0
1,1,26790000000,26790075000.0
1,1,27674000000,27674075000.0
1,1,28839000000,28839075000.0
2,2,25975000000,25975075000.0
1,1,26007000000,26007260000.0
1,1,27260000000,27260260000.0
1,1,29700000000,29700260000.0
1,1,26004000000,26004260000.0
1,1,25797000000,25797260000.0
1,1,26825000000,26825060000.0
2,2,27744000000,27744060000.0
2,2,28977000000,28977060000.0
2,2,26840000000,26840060000.0
2,2,27824000000,27824060000.0
1,1,28516000000,28516060000.0
1,1,27174000000,27174070000.0
2,2,27038000000,27038070000.0
2,2,28325000000,28325070000.0
1,1,28731000000,28731070000.0
1,1,28956000000,28956070000.0
1,1,25514000000,25514060000.0
1,1,26651000000,26651060000.0
2,2,27783000000,27783060000.0
2,2,26139000000,26139060000.0
2,2,27915000000,27915060000.0
2,2,26938000000,26938060000.0
2,2,28601000000,28601060000.0
1,1,26628000000,26628060000.0
1,1,28298000000,28298060000.0
1,1,28601000000,28601060000.0
1,1,26746000000,26746060000.0
1,1,25870000000,25870070000.0
1,1,28839000000,28839070000.0
1,1,27053000000,27053070000.0
2,2,26553000000,26553070000.0
2,2,28485000000,28485070000.0
1,1,28365000000,28365060000.0
2,2,24914000000,24914060000.0
2,2,27879000000,27879060000.0
1,1,25828000000,25828060000.0
1,1,26902000000,26902060000.0
1,1,27730000000,27730060000.0
1,1,26400000000,26400070000.0
1,1,28637000000,28637070000.0
1,1,26337000000,26337070000.0
1,1,27570000000,27570070000.0
1,1,28954000000,28954060000.0
1,1,27024000000,27024060000.0
1,1,27977000000,27977060000.0
1,1,26443000000,26443060000.0
2,2,28500000000,28500060000.0
1,1,27227000000,27227060000.0
1,1,28586000000,28586060000.0
1,1,27728000000,27728060000.0
2,2,26181000000,26181060000.0
1,1,28250000000,28250060000.0
1,1,29007000000,29007060000.0
1,1,27360000000,27360130000.0
1,1,25688000000,25688130000.0
1,1,28028000000,28028130000.0
1,1,29035000000,29035130000.0
2,2,28387000000,28387130000.0
1,1,29011000000,29011060000.0
1,1,25703000000,25703060000.0
1,1,29001000000,29001060000.0
1,1,26753000000,26753060000.0
2,2,25907000000,25907060000.0
1,1,26208000000,26208070000.0
2,2,27782000000,27782070000.0
1,1,26007000000,26007070000.0
1,1,26782000000,26782070000.0
1,1,27462000000,27462070000.0
2,2,28758000000,28758070000.0
2,2,27981000000,27981455000.0
2,2,28522000000,28522455000.0
1,1,28663000000,28663455000.0
1,1,29133000000,29133455000.0
2,2,27463000000,27463455000.0
1,1,26400000000,26400070000.0
1,1,26743000000,26743070000.0
1,1,27544000000,27544070000.0
1,1,27600000000,27600070000.0
1,1,29064000000,29064070000.0
2,2,25585000000,25585070000.0
2,2,26412000000,26412180000.0
1,1,27253000000,27253180000.0
2,2,25514000000,25514180000.0
2,2,28534000000,28534180000.0
1,1,27671000000,27671180000.0
1,1,28860000000,28860065000.0
1,1,28897000000,28897065000.0
1,1,25469000000,25469065000.0
1,1,28155000000,28155065000.0
2,2,25444000000,25444065000.0
2,2,27894000000,27894065000.0
1,1,27862000000,27862060000.0
1,1,26998000000,26998060000.0
1,1,28769000000,28769060000.0
1,1,28292000000,28292060000.0
1,1,26748000000,26748060000.0
1,1,28684000000,28684060000.0
1,1,25869000000,25869060000.0
1,1,26543000000,26543060000.0
1,1,25891000000,25891060000.0
1,1,27862000000,27862060000.0
2,2,28621000000,28621205000.0
1,1,26491000000,26491205000.0
1,1,29105000000,29105205000.0
1,1,27578000000,27578205000.0
1,1,28368000000,28368205000.0
1,1,28995000000,28995205000.0
1,1,27725000000,27725245000.0
1,1,25927000000,25927245000.0
1,1,26611000000,26611245000.0
1,1,27631000000,27631245000.0
1,1,25476000000,25476245000.0
2,2,28323000000,28323245000.0
1,1,25771000000,25771150000.0
1,1,28906000000,28906150000.0
1,1,26582000000,26582150000.0
1,1,27075000000,27075150000.0
1,1,25731000000,25731150000.0
1,1,27953000000,27953060000.0
2,2,25868000000,25868060000.0
2,2,27330000000,27330060000.0
2,2,28169000000,28169060000.0
1,1,27417000000,27417060000.0
1,1,27901000000,27901060000.0
2,2,27029000000,27029260000.0
2,2,28953000000,28953260000.0
1,1,26184000000,26184260000.0
1,1,28401000000,28401260000.0
2,2,28391000000,28391260000.0
1,1,26146000000,26146185000.0
1,1,26708000000,26708185000.0
1,1,26235000000,26235185000.0
1,1,27700000000,27700185000.0
1,1,28652000000,28652185000.0
1,1,26400000000,26400185000.0
1,1,28285000000,28285060000.0
1,1,28718000000,28718060000.0
1,1,28199000000,28199060000.0
1,1,25329000000,25329060000.0
2,2,26286000000,26286060000.0
2,2,27344000000,27344065000.0
2,2,28358000000,28358065000.0
1,1,27300000000,27300065000.0
2,2,27128000000,27128065000.0
2,2,27716000000,27716065000.0
2,2,28840000000,28840065000.0
1,1,27462000000,27462245000.0
1,1,28590000000,28590245000.0
1,1,26140000000,26140245000.0
2,2,28109000000,28109245000.0
1,1,27274000000,27274245000.0
1,1,28270000000,28270060000.0
1,1,26065000000,26065060000.0
1,1,27997000000,27997060000.0
2,2,27539000000,27539060000.0
2,2,28152000000,28152060000.0
1,1,27900000000,27900060000.0
2,2,26153000000,26153205000.0
2,2,26070000000,26070205000.0
2,2,25786000000,25786205000.0
2,2,28486000000,28486205000.0
1,1,24897000000,24897205000.0
1,1,27804000000,27804205000.0
1,1,28757000000,28757235000.0
1,1,27316000000,27316235000.0
1,1,28248000000,28248235000.0
1,1,28439000000,28439235000.0
1,1,30000000000,30000235000.0
1,1,25864000000,25864070000.0
1,1,26968000000,26968070000.0
2,2,27939000000,27939070000.0
2,2,28748000000,28748070000.0
1,1,28502000000,28502070000.0
2,2,27044000000,27044070000.0
2,2,28779000000,28779060000.0
2,2,25469000000,25469060000.0
1,1,25579000000,25579060000.0
1,1,27657000000,27657060000.0
1,1,27755000000,27755060000.0
1,1,27300000000,27300070000.0
2,2,26920000000,26920070000.0
2,2,26700000000,26700070000.0
2,2,28484000000,28484070000.0
1,1,26607000000,26607070000.0
1,1,27842000000,27842200000.0
1,1,28309000000,28309200000.0
1,1,26413000000,26413200000.0
1,1,27369000000,27369200000.0
1,1,27808000000,27808200000.0
2,2,27220000000,27220200000.0
2,2,25817000000,25817070000.0
2,2,27017000000,27017070000.0
1,1,26395000000,26395070000.0
1,1,28200000000,28200070000.0
1,1,27300000000,27300070000.0
1,1,27996000000,27996070000.0
2,2,27151000000,27151060000.0
2,2,28769000000,28769060000.0
1,1,26005000000,26005060000.0
1,1,27465000000,27465060000.0
1,1,26400000000,26400060000.0
1,1,26829000000,26829240000.0
2,2,26170000000,26170240000.0
1,1,29043000000,29043240000.0
1,1,26400000000,26400240000.0
1,1,28359000000,28359240000.0
1,1,28697000000,28697070000.0
2,2,25828000000,25828070000.0
1,1,25629000000,25629070000.0
1,1,28638000000,28638070000.0
1,1,26399000000,26399070000.0
1,1,27532000000,27532070000.0
1,1,28381000000,28381060000.0
2,2,26871000000,26871060000.0
2,2,27650000000,27650060000.0
2,2,27624000000,27624060000.0
2,2,28407000000,28407060000.0
2,2,29144000000,29144220000.0
1,1,25733000000,25733220000.0
1,1,26764000000,26764220000.0
1,1,29100000000,29100220000.0
2,2,26815000000,26815220000.0
2,2,27438000000,27438220000.0
1,1,25703000000,25703065000.0
1,1,26773000000,26773065000.0
1,1,27158000000,27158065000.0
2,2,28016000000,28016065000.0
2,2,25845000000,25845065000.0
1,1,28181000000,28181075000.0
2,2,25738000000,25738075000.0
2,2,27802000000,27802075000.0
1,1,26714000000,26714075000.0
1,1,28433000000,28433075000.0
2,2,26988000000,26988075000.0
2,2,28472000000,28472060000.0
1,1,25959000000,25959060000.0
2,2,26873000000,26873060000.0
2,2,27583000000,27583060000.0
1,1,28140000000,28140060000.0
1,1,27507000000,27507070000.0
2,2,28210000000,28210070000.0
1,1,26271000000,26271070000.0
1,1,25409000000,25409070000.0
1,1,28200000000,28200070000.0
1,1,28500000000,28500070000.0
1,1,26617000000,26617060000.0
1,1,27168000000,27168060000.0
1,1,25686000000,25686060000.0
1,1,26813000000,26813060000.0
2,2,28908000000,28908060000.0
1,1,26022000000,26022070000.0
1,1,27796000000,27796070000.0
2,2,27201000000,27201070000.0
1,1,26176000000,26176070000.0
1,1,26894000000,26894070000.0
1,1,27336000000,27336070000.0
1,1,28211000000,28211240000.0
1,1,27300000000,27300240000.0
1,1,28523000000,28523240000.0
2,2,28490000000,28490240000.0
1,1,27300000000,27300240000.0
1,1,25940000000,25940225000.0
1,1,27007000000,27007225000.0
1,1,27415000000,27415225000.0
2,2,28868000000,28868225000.0
2,2,28037000000,28037225000.0
2,2,28310000000,28310225000.0
1,1,26134000000,26134060000.0
1,1,28127000000,28127060000.0
1,1,28441000000,28441060000.0
2,2,27231000000,27231060000.0
2,2,28665000000,28665060000.0
1,1,25749000000,25749060000.0
1,1,27012000000,27012070000.0
1,1,28437000000,28437070000.0
1,1,27706000000,27706070000.0
2,2,26635000000,26635070000.0
2,2,25866000000,25866070000.0
2,2,27219000000,27219185000.0
1,1,28306000000,28306185000.0
1,1,28200000000,28200185000.0
2,2,25910000000,25910185000.0
1,1,26056000000,26056185000.0
1,1,27449000000,27449185000.0
1,1,28261000000,28261215000.0
1,1,25505000000,25505215000.0
1,1,26530000000,26530215000.0
1,1,27651000000,27651215000.0
1,1,28117000000,28117215000.0
2,2,26184000000,26184060000.0
2,2,26600000000,26600060000.0
2,2,27276000000,27276060000.0
1,1,29052000000,29052060000.0
2,2,28172000000,28172060000.0
1,1,27238000000,27238060000.0
1,1,28755000000,28755225000.0
2,2,25419000000,25419225000.0
2,2,28019000000,28019225000.0
2,2,29000000000,29000225000.0
1,1,27081000000,27081225000.0
1,1,28357000000,28357070000.0
1,1,26495000000,26495070000.0
1,1,28529000000,28529070000.0
1,1,26074000000,26074070000.0
1,1,28318000000,28318070000.0
1,1,25676000000,25676190000.0
1,1,26243000000,26243190000.0
1,1,29003000000,29003190000.0
1,1,27124000000,27124190000.0
1,1,28109000000,28109190000.0
2,2,25888000000,25888060000.0
1,1,26864000000,26864060000.0
2,2,25756000000,25756060000.0
2,2,26285000000,26285060000.0
2,2,27867000000,27867060000.0
1,1,26852000000,26852060000.0
1,1,26400000000,26400250000.0
1,1,27448000000,27448250000.0
1,1,27815000000,27815250000.0
1,1,27667000000,27667250000.0
1,1,28696000000,28696250000.0
1,1,26811000000,26811060000.0
1,1,28667000000,28667060000.0
1,1,27773000000,27773060000.0
1,1,26615000000,26615060000.0
1,1,27542000000,27542060000.0
1,1,28200000000,28200060000.0
1,1,25884000000,25884060000.0
1,1,28155000000,28155060000.0
2,2,27932000000,27932060000.0
2,2,28635000000,28635060000.0
1,1,25925000000,25925060000.0
1,1,28270000000,28270060000.0
1,1,26270000000,26270060000.0
1,1,25975000000,25975060000.0
1,1,28096000000,28096060000.0
2,2,29157000000,29157060000.0
2,2,28163000000,28163240000.0
1,1,27344000000,27344240000.0
1,1,27030000000,27030240000.0
1,1,28260000000,28260240000.0
1,1,29064000000,29064240000.0
1,1,28768000000,28768240000.0
2,2,28263000000,28263070000.0
2,2,27126000000,27126070000.0
2,2,28405000000,28405070000.0
2,2,28962000000,28962070000.0
1,1,28490000000,28490070000.0
1,1,27352000000,27352060000.0
1,1,28775000000,28775060000.0
1,1,27608000000,27608060000.0
1,1,28571000000,28571060000.0
1,1,26378000000,26378060000.0
1,1,25338000000,25338115000.0
1,1,28281000000,28281115000.0
1,1,26479000000,26479115000.0
1,1,25928000000,25928115000.0
1,1,26551000000,26551115000.0
1,1,27868000000,27868115000.0
1,1,28882000000,28882160000.0
1,1,27179000000,27179160000.0
1,1,27373000000,27373160000.0
1,1,28615000000,28615160000.0
1,1,29027000000,29027160000.0
1,1,25607000000,25607160000.0
1,1,27300000000,27300060000.0
2,2,26375000000,26375060000.0
1,1,26935000000,26935060000.0
1,1,28299000000,28299060000.0
2,2,26471000000,26471060000.0
2,2,27965000000,27965060000.0
2,2,28390000000,28390060000.0
1,1,28391000000,28391060000.0
2,2,25305000000,25305060000.0
2,2,26996000000,26996060000.0
1,1,27914000000,27914060000.0
1,1,28300000000,28300060000.0
2,2,26431000000,26431060000.0
1,1,26125000000,26125060000.0
1,1,28028000000,28028060000.0
1,1,26695000000,26695060000.0
1,1,25931000000,25931215000.0
1,1,26132000000,26132215000.0
1,1,26497000000,26497215000.0
1,1,28544000000,28544215000.0
1,1,27527000000,27527215000.0
2,2,27973000000,27973215000.0
1,1,26700000000,26700150000.0
1,1,28641000000,28641150000.0
1,1,29200000000,29200150000.0
1,1,25356000000,25356150000.0
1,1,26969000000,26969150000.0
1,1,28122000000,28122150000.0
1,1,26361000000,26361070000.0
1,1,27389000000,27389070000.0
1,1,28209000000,28209070000.0
1,1,26288000000,26288070000.0
1,1,27084000000,27084070000.0
1,1,27121000000,27121060000.0
2,2,27546000000,27546060000.0
1,1,26311000000,26311060000.0
1,1,28089000000,28089060000.0
1,1,24474000000,24474060000.0
2,2,27007000000,27007060000.0
2,2,28070000000,28070200000.0
1,1,26281000000,26281200000.0
1,1,28655000000,28655200000.0
2,2,25943000000,25943200000.0
2,2,27299000000,27299200000.0
1,1,25319000000,25319060000.0
1,1,28757000000,28757060000.0
2,2,25687000000,25687060000.0
2,2,28484000000,28484060000.0
1,1,26769000000,26769060000.0
1,1,27159000000,27159060000.0
1,1,28434000000,28434230000.0
1,1,29139000000,29139230000.0
1,1,28818000000,28818230000.0
2,2,26024000000,26024230000.0
2,2,27518000000,27518230000.0
1,1,25142000000,25142485000.0
2,2,27734000000,27734485000.0
2,2,26940000000,26940485000.0
1,1,28200000000,28200485000.0
1,1,25830000000,25830485000.0
2,2,28119000000,28119485000.0
2,2,28618000000,28618220000.0
1,1,25801000000,25801220000.0
1,1,28272000000,28272220000.0
1,1,28248000000,28248220000.0
1,1,28686000000,28686220000.0
2,2,27007000000,27007465000.0
2,2,28518000000,28518465000.0
2,2,25615000000,25615465000.0
2,2,27194000000,27194465000.0
2,2,27534000000,27534465000.0
1,1,28104000000,28104465000.0
2,2,25637000000,25637250000.0
2,2,27520000000,27520250000.0
1,1,28602000000,28602250000.0
2,2,28481000000,28481250000.0
2,2,25781000000,25781250000.0
2,2,26737000000,26737250000.0
2,2,26787000000,26787065000.0
2,2,28097000000,28097065000.0
1,1,25701000000,25701065000.0
1,1,27103000000,27103065000.0
1,1,27632000000,27632065000.0
1,1,28423000000,28423065000.0
2,2,26172000000,26172065000.0
2,2,27152000000,27152065000.0
1,1,26447000000,26447065000.0
1,1,28604000000,28604065000.0
2,2,28559000000,28559065000.0
1,1,28218000000,28218065000.0
1,1,25302000000,25302065000.0
2,2,27044000000,27044065000.0
2,2,28904000000,28904065000.0
1,1,27845000000,27845065000.0
1,1,28607000000,28607065000.0
1,1,26235000000,26235065000.0
1,1,28009000000,28009065000.0
1,1,26400000000,26400065000.0
1,1,28800000000,28800065000.0
2,2,27300000000,27300065000.0
2,2,28876000000,28876065000.0
1,1,27727000000,27727065000.0
1,1,28841000000,28841065000.0
1,1,28531000000,28531065000.0
1,1,28169000000,28169065000.0
2,2,27857000000,27857065000.0
1,1,25886000000,25886065000.0
1,1,27757000000,27757065000.0
1,1,28988000000,28988065000.0
2,2,27637000000,27637065000.0
1,1,27901000000,27901065000.0
1,1,28200000000,28200065000.0
2,2,26543000000,26543065000.0
2,2,28109000000,28109065000.0
2,2,27710000000,27710065000.0
2,2,28975000000,28975065000.0
1,1,27095000000,27095065000.0
1,1,27072000000,27072065000.0
1,1,29400000000,29400065000.0
1,1,27562000000,27562065000.0
2,2,25325000000,25325065000.0
1,1,25446000000,25446065000.0
1,1,26054000000,26054065000.0
1,1,26439000000,26439065000.0
1,1,27886000000,27886065000.0
2,2,25900000000,25900065000.0
2,2,26966000000,26966065000.0
2,2,29400000000,29400065000.0
1,1,27412000000,27412065000.0
2,2,26818000000,26818065000.0
2,2,27450000000,27450065000.0
2,2,28704000000,28704065000.0
1,1,26580000000,26580065000.0
1,1,28425000000,28425065000.0
2,2,26327000000,26327065000.0
1,1,26352000000,26352065000.0
1,1,27849000000,27849065000.0
1,1,26521000000,26521065000.0
1,1,27806000000,27806065000.0
1,1,26936000000,26936065000.0
1,1,27863000000,27863065000.0
2,2,29109000000,29109065000.0
1,1,25700000000,25700065000.0
1,1,26414000000,26414065000.0
1,1,27788000000,27788065000.0
1,1,27077000000,27077065000.0
1,1,25720000000,25720065000.0
1,1,28689000000,28689065000.0
2,2,26202000000,26202065000.0
2,2,27429000000,27429065000.0
1,1,28857000000,28857065000.0
1,1,28486000000,28486065000.0
2,2,26197000000,26197065000.0
2,2,27592000000,27592065000.0
2,2,28319000000,28319065000.0
2,2,29089000000,29089065000.0
1,1,26144000000,26144065000.0
1,1,26655000000,26655065000.0
1,1,27085000000,27085065000.0
1,1,27817000000,27817065000.0
1,1,26150000000,26150065000.0
1,1,26855000000,26855065000.0
1,1,27303000000,27303065000.0
1,1,26666000000,26666065000.0
2,2,28460000000,28460065000.0
1,1,26400000000,26400065000.0
2,2,28299000000,28299065000.0
1,1,26400000000,26400065000.0
2,2,28532000000,28532065000.0
2,2,26022000000,26022065000.0
2,2,27364000000,27364065000.0
1,1,29100000000,29100065000.0
2,2,26984000000,26984065000.0
1,1,27686000000,27686065000.0
1,1,25861000000,25861065000.0
1,1,28455000000,28455065000.0
1,1,26063000000,26063065000.0
1,1,28463000000,28463065000.0
2,2,26607000000,26607065000.0
2,2,27287000000,27287065000.0
1,1,29019000000,29019065000.0
1,1,26043000000,26043065000.0
1,1,26700000000,26700065000.0
1,1,28112000000,28112065000.0
1,1,26068000000,26068065000.0
2,2,27738000000,27738065000.0
1,1,26654000000,26654065000.0
1,1,28786000000,28786065000.0
1,1,26969000000,26969065000.0
2,2,26124000000,26124065000.0
2,2,27536000000,27536065000.0
2,2,28466000000,28466065000.0
1,1,25857000000,25857065000.0
1,1,27312000000,27312065000.0
2,2,26474000000,26474065000.0
2,2,28476000000,28476065000.0
1,1,27530000000,27530065000.0
2,2,29400000000,29400065000.0
2,2,26051000000,26051065000.0
2,2,27671000000,27671065000.0
2,2,28484000000,28484065000.0
1,1,27091000000,27091065000.0
2,2,25730000000,25730065000.0
2,2,26997000000,26997065000.0
2,2,28779000000,28779065000.0
1,1,25808000000,25808065000.0
1,1,27320000000,27320065000.0
1,1,28607000000,28607065000.0
1,1,26473000000,26473065000.0
1,1,27396000000,27396065000.0
2,2,28578000000,28578065000.0
1,1,25550000000,25550065000.0
1,1,28790000000,28790065000.0
2,2,26873000000,26873065000.0
2,2,28689000000,28689065000.0
1,1,28590000000,28590065000.0
2,2,27175000000,27175065000.0
1,1,26340000000,26340065000.0
1,1,27888000000,27888065000.0
1,1,28344000000,28344065000.0
2,2,28086000000,28086065000.0
1,1,27300000000,27300065000.0
1,1,28261000000,28261065000.0
1,1,28958000000,28958065000.0
1,1,29172000000,29172140000.0
2,2,28595000000,28595140000.0
1,1,28689000000,28689140000.0
1,1,29037000000,29037140000.0
2,2,25805000000,25805140000.0
2,2,28486000000,28486140000.0
1,1,27435000000,27435140000.0
2,2,26147000000,26147140000.0
2,2,27935000000,27935140000.0
2,2,27016000000,27016140000.0
2,2,27783000000,27783140000.0
1,1,28305000000,28305225000.0
1,1,28347000000,28347225000.0
2,2,26909000000,26909225000.0
2,2,27784000000,27784225000.0
2,2,27577000000,27577235000.0
2,2,28689000000,28689235000.0
1,1,26008000000,26008235000.0
2,2,28243000000,28243235000.0
1,1,25281000000,25281235000.0
1,1,26658000000,26658340000.0
1,1,27160000000,27160340000.0
1,1,28296000000,28296340000.0
1,1,27594000000,27594340000.0
1,1,26498000000,26498340000.0
1,1,26181000000,26181240000.0
2,2,27956000000,27956240000.0
1,1,27658000000,27658240000.0
1,1,25528000000,25528240000.0
1,1,26935000000,26935240000.0
2,2,27738000000,27738225000.0
1,1,26863000000,26863225000.0
1,1,27884000000,27884225000.0
1,1,28357000000,28357225000.0
2,2,25753000000,25753145000.0
2,2,27366000000,27366145000.0
2,2,28515000000,28515145000.0
1,1,27783000000,27783145000.0
2,2,25544000000,25544145000.0
2,2,26266000000,26266220000.0
1,1,27900000000,27900220000.0
1,1,27910000000,27910220000.0
2,2,25583000000,25583220000.0
2,2,26595000000,26595220000.0
2,2,26958000000,26958205000.0
2,2,27919000000,27919205000.0
2,2,26864000000,26864205000.0
2,2,28806000000,28806205000.0
1,1,26500000000,26500205000.0
1,1,28622000000,28622140000.0
1,1,26264000000,26264140000.0
1,1,28195000000,28195140000.0
1,1,28670000000,28670140000.0
2,2,25532000000,25532140000.0
2,2,26384000000,26384220000.0
2,2,27895000000,27895220000.0
1,1,27479000000,27479220000.0
1,1,28702000000,28702220000.0
1,1,26626000000,26626140000.0
1,1,26611000000,26611140000.0
1,1,28500000000,28500140000.0
1,1,27851000000,27851140000.0
1,1,27516000000,27516140000.0
1,1,28492000000,28492280000.0
1,1,26185000000,26185280000.0
1,1,27648000000,27648280000.0
2,2,25572000000,25572280000.0
2,2,26703000000,26703280000.0
2,2,27494000000,27494145000.0
2,2,28496000000,28496145000.0
2,2,25696000000,25696145000.0
2,2,26582000000,26582145000.0
